succored	succor的过去式
succumbed	succumb的过去式
sucked	suck的过去式
suckered	sucker的过去式
suckled suckle的过去式
suffered	suffer的过去式
sufficed	suffice的过去式
suffixed	suffix的过去式
suffocated	suffocate的过去式
suffused	suffuse的过去式
sugared sugar的过去式
suggested	suggest的过去式
suicided	suicide的过去式
suited	suit的过去式
sulfated	sulfate的过去式
sulfured	sulfur的过去式
sulked	sulk的过去式
sullied sully的过去式
summed	sum的过去式
summarized	summarize的过去式
summoned	summon的过去式
summonsed	summons的过去式
sunned	sun的过去式
sunbathed	sunbathe的过去式
sunburned	sunburn的过去式
sundered	sunder的过去式
superimposed	superimpose的过去式
superintended	superintend的过去式
superseded	supersede的过去式
supervised	supervise的过去式
supplanted	supplant的过去式
suppled supple的过去式
supplicated supplicate的过去式
supported	support的过去式
supposed	suppose的过去式
suppressed	suppress的过去式
suppurated	suppurate的过去式
surceased	surcease的过去式
surcharged	surcharge的过去式
surfed	surf的过去式
surfaced	surface的过去式
surfeited	surfeit的过去式
surged	surge的过去式
surmised	surmise的过去式
surmounted	surmount的过去式
surnamed	surname的过去式
surpassed	surpass的过去式
surprised	surprise的过去式
surrendered surrender的过去式
surrounded	surround的过去式
surveyed	survey的过去式
survived	survive的过去式
suspended	suspend的过去式
suspicioned suspicion的过去式
sustained	sustain的过去式
sutured suture的过去式
swabbed swab的过去式
swagged swag的过去式
swaggered	swagger的过去式
swamped swamp的过去式
swanked swank的过去式
swapped swap的过去式
swathed swathe的过去式
swayed	sway的过去式
swore	swear的过去式
sweat	sweat的过去式
swept	sweep的过去式
sweetened	sweeten的过去式
sweethearted	sweetheart的过去式
swelled swell的过去式
sweltered	swelter的过去式
swerved swerve的过去式
swigged swig的过去式
swilled swill的过去式
swam	swim的过去式
swindled	swindle的过去式
swung	swing的过去式
swiped	swipe的过去式
swirled swirl的过去式
swished swish的过去式
switched	switch的过去式
swiveled	swivel的过去式
swooned swoon的过去式
swooped swoop的过去式
swotted swot的过去式
syllabled	syllable的过去式
symbolized	symbolize的过去式
sympathized sympathize的过去式
synchronized	synchronize的过去式
syncopated	syncopate的过去式
syndicated	syndicate的过去式
synthesized synthesize的过去式
syphoned	syphon的过去式
syringed	syringe的过去式
systematized	systematize的过去式
tabled	table的过去式
tabooed taboo的过去式
tabulated	tabulate的过去式
tacked	tack的过去式
tackled tackle的过去式
tailgated	tailgate的过去式
tailored	tailor的过去式
tainted taint的过去式
took	take的过去式
talked	talk的过去式
tallowed	tallow的过去式
tallied tally的过去式
tamed	tame的过去式
tamped	tamp的过去式
tampered	tamper的过去式
tangled tangle的过去式
tangoed tango的过去式
tanked	tank的过去式
tantalized	tantalize的过去式
taped	tape的过去式
tapered taper的过去式
tapestried	tapestry的过去式
tared	tare的过去式
targeted	target的过去式
tariffed	tariff的过去式
tarnished	tarnish的过去式
tasked	task的过去式
tasseled	tassel的过去式
tasted	taste的过去式
tattered	tatter的过去式
tattled tattle的过去式
taxed	tax的过去式
taxied	taxi的过去式
taught	teach的过去式
teamed	team的过去式
tore	tear的过去式
teased	tease的过去式
tedded	ted的过去式
teed	tee的过去式
teetered	teeter的过去式
teethed teethe的过去式
telegrammed telegram的过去式
telegraphed telegraph的过去式
telemetered telemeter的过去式
telephoned	telephone的过去式
telescoped	telescope的过去式
teletyped	teletype的过去式
televised	televise的过去式
told	tell的过去式
tempered	temper的过去式
tempested	tempest的过去式
temporized	temporize的过去式
tempted tempt的过去式
tenanted	tenant的过去式
tenoned tenon的过去式
tensioned	tension的过去式
termed	term的过去式
terminated	terminate的过去式
terraced	terrace的过去式
terrified	terrify的过去式
tested	test的过去式
testified	testify的过去式
tethered	tether的过去式
thanked thank的过去式
thatched	thatch的过去式
thawed	thaw的过去式
theorized	theorize的过去式
thickened	thicken的过去式
thinned thin的过去式
thought think的过去式
thirsted	thirst的过去式
thonged thong的过去式
thrashed	thrash的过去式
threaded	thread的过去式
threatened	threaten的过去式
threshed	thresh的过去式
thrilled	thrill的过去式
thrived thrive的过去式
throbbed	throb的过去式
throned throne的过去式
thronged	throng的过去式
throttled	throttle的过去式
threw	throw的过去式
thrust	thrust的过去式
thudded thud的过去式
thumbed thumb的过去式
thumbtacked thumbtack的过去式
thumped thump的过去式
thwarted	thwart的过去式
ticketed	ticket的过去式
tickled tickle的过去式
tided	tide的过去式
tidied	tidy的过去式
tied	tie的过去式
tightened	tighten的过去式
tiled	tile的过去式
timbered	timber的过去式
timed	time的过去式
tinned	tin的过去式
tiptoed tiptoe的过去式
titled	title的过去式
toddled toddle的过去式
toed	toe的过去式
toggled toggle的过去式
toiled	toil的过去式
tolerated	tolerate的过去式
tombed	tomb的过去式
toned	tone的过去式
tongued tongue的过去式
tooled	tool的过去式
toothed tooth的过去式
torpedoed	torpedo的过去式
tortured	torture的过去式
tossed	toss的过去式
totaled total的过去式
touched touch的过去式
toured	tour的过去式
touted	tout的过去式
toweled towel的过去式
towered tower的过去式
toyed	toy的过去式
tracked track的过去式
traded	trade的过去式
trademarked trademark的过去式
trafficked	traffic的过去式
trailed trail的过去式
trained train的过去式
tramped tramp的过去式
trampled	trample的过去式
tranquilized	tranquilize的过去式
transacted	transact的过去式
transcended transcend的过去式
transcribed transcribe的过去式
transformed transform的过去式
transfused	transfuse的过去式
transgressed	transgress的过去式
translated	translate的过去式
transliterated	transliterate的过去式
transmitted transmit的过去式
transposed	transpose的过去式
transshipped	transship的过去式
trashed trash的过去式
traveled	travel的过去式
traversed	traverse的过去式
trod	tread的过去式
treasured	treasure的过去式
treated treat的过去式
trebled treble的过去式
treed	tree的过去式
trekked trek的过去式
trellised	trellis的过去式
trembled	tremble的过去式
trenched	trench的过去式
trended trend的过去式
trespassed	trespass的过去式
tricked trick的过去式
trickled	trickle的过去式
trifled trifle的过去式
triggered	trigger的过去式
trimmed trim的过去式
tripled triple的过去式
triplicated triplicate的过去式
triumphed	triumph的过去式
trolleyed	trolley的过去式
trooped troop的过去式
trotted trot的过去式
troubled	trouble的过去式
trouped troupe的过去式
truanted	truant的过去式
trued	true的过去式
trumpeted	trumpet的过去式
truncated	truncate的过去式
trunked trunk的过去式
trusted trust的过去式
tried	try的过去式
tubbed	tub的过去式
tubed	tube的过去式
tucked	tuck的过去式
tugged	tug的过去式
tumbled tumble的过去式
tuned	tune的过去式
tunneled	tunnel的过去式
turfed	turf的过去式
turned	turn的过去式
tutored tutor的过去式
twinned twin的过去式
twinkled	twinkle的过去式
twirled twirl的过去式
twisted twist的过去式
typed	type的过去式
tyred	tyre的过去式
umlauted	umlaut的过去式
unbound unbind的过去式
uncovered	uncover的过去式
undercharged	undercharge的过去式
underwent	undergo的过去式
underlay	underlie的过去式
undermined	undermine的过去式
underscored underscore的过去式
understood	understand的过去式
undertook	undertake的过去式
underwrote	underwrite的过去式
undid	undo的过去式
unfitted	unfit的过去式
unfolded	unfold的过去式
uniformed	uniform的过去式
unified unify的过去式
united	unite的过去式
unlinked	unlink的过去式
unloaded	unload的过去式
unlocked	unlock的过去式
unpacked	unpack的过去式
unraveled	unravel的过去式
untied	untie的过去式
unveiled	unveil的过去式
upped	up的过去式
upgraded	upgrade的过去式
upheld	uphold的过去式
uppercased	uppercase的过去式
uprighted	upright的过去式
upset	upset的过去式
urged	urge的过去式
utilized	utilize的过去式
uttered utter的过去式
vacationed	vacation的过去式
vaccinated	vaccinate的过去式
vacuumed	vacuum的过去式
validated	validate的过去式
valued	value的过去式
valved	valve的过去式
vanished	vanish的过去式
vanquished	vanquish的过去式
vapored vapor的过去式
vapoured	vapour的过去式
varnished	varnish的过去式
varied	vary的过去式
vectored	vector的过去式
veiled	veil的过去式
veined	vein的过去式
venerated	venerate的过去式
vented	vent的过去式
ventilated	ventilate的过去式
ventured	venture的过去式
verified	verify的过去式
vested	vest的过去式
vetoed	veto的过去式
vexed	vex的过去式
vibrated	vibrate的过去式
viewed	view的过去式
vindicated	vindicate的过去式
vined	vine的过去式
violated	violate的过去式
visaed	visa的过去式
visioned	vision的过去式
visited visit的过去式
visualized	visualize的过去式
voiced	voice的过去式
voided	void的过去式
volleyed	volley的过去式
volunteered volunteer的过去式
vomited vomit的过去式
voted	vote的过去式
vouched vouch的过去式
vowed	vow的过去式
voyaged voyage的过去式
waded	wade的过去式
wafered wafer的过去式
wagered wager的过去式
wagoned wagon的过去式
wailed	wail的过去式
waited	wait的过去式
waitressed	waitress的过去式
waived	waive的过去式
waked	wake的过去式
wakened waken的过去式
walked	walk的过去式
walled	wall的过去式
wallpapered wallpaper的过去式
wandered	wander的过去式
waned	wane的过去式
wanted	want的过去式
warred	war的过去式
warded	ward的过去式
warehoused	warehouse的过去式
warmed	warm的过去式
warned	warn的过去式
warranted	warrant的过去式
washed	wash的过去式
wasted	waste的过去式
watched watch的过去式
watered water的过去式
waterproofed	waterproof的过去式
waved	wave的过去式
weakened	weaken的过去式
wore	wear的过去式
wearied weary的过去式
weathered	weather的过去式
weatherproofed	weatherproof的过去式
wove	weave的过去式
webbed	web的过去式
wedded	wed的过去式
wedged	wedge的过去式
weekended	weekend的过去式
wept	weep的过去式
weighed weigh的过去式
weighted	weight的过去式
welcomed	welcome的过去式
welded	weld的过去式
wet wet的过去式
wharfed wharf的过去式
wheeled wheel的过去式
whiled	while的过去式
whipped whip的过去式
whirled whirl的过去式
whispered	whisper的过去式
whistled	whistle的过去式
whitewashed whitewash的过去式
wholesaled	wholesale的过去式
whooped whoop的过去式
widened widen的过去式
widowed widow的过去式
wielded wield的过去式
willed	will的过去式
won win的过去式
wound	wind的过去式
windowed	window的过去式
wined	wine的过去式
winged	wing的过去式
winked	wink的过去式
wintered	winter的过去式
wiped	wipe的过去式
wired	wire的过去式
wirelessed	wireless的过去式
wished	wish的过去式
wist	wit的过去式
witched witch的过去式
withdrew	withdraw的过去式
withered	wither的过去式
withheld	withhold的过去式
withstood	withstand的过去式
witnessed	witness的过去式
wolfed	wolf的过去式
wondered	wonder的过去式
wooded	wood的过去式
worded	word的过去式
worked	work的过去式
wormed	worm的过去式
worried worry的过去式
worshiped	worship的过去式
wrapped wrap的过去式
wreathed	wreathe的过去式
wrecked wreck的过去式
wrenched	wrench的过去式
wrestled	wrestle的过去式
wrung	wring的过去式
wrote	write的过去式
wronged wrong的过去式
Xeroxed Xerox的过去式
yachted yacht的过去式
yarned	yarn的过去式
yawned	yawn的过去式
yearned yearn的过去式
yelled	yell的过去式
yellowed	yellow的过去式
yessed	yes的过去式
yielded yield的过去式
yoked	yoke的过去式
zapped	zap的过去式
zeroed	zero的过去式
zigzagged	zigzag的过去式
zincked zinc的过去式
zipped	zip的过去式
zoned	zone的过去式
zoomed	zoom的过去式
abandoned   abandon的过去分词
abbreviated abbreviate的过去分词
abode   abide的过去分词
abolished   abolish的过去分词
aborted abort的过去分词
abounded    abound的过去分词
abridged    abridge的过去分词
absorbed    absorb的过去分词
accelerated accelerate的过去分词
accented    accent的过去分词
accentuated accentuate的过去分词
accepted    accept的过去分词
accessed    access的过去分词
acclaimed   acclaim的过去分词
accommodated    accommodate的过去分词
accompanied accompany的过去分词
accomplished    accomplish的过去分词
accorded    accord的过去分词
accounted   account的过去分词
accumulated accumulate的过去分词
accused accuse的过去分词
accustomed  accustom的过去分词
ached   ache的过去分词
achieved    achieve的过去分词
acknowledged    acknowledge的过去分词
acquainted  acquaint的过去分词
acquired    acquire的过去分词
acted   act的过去分词
activated   activate的过去分词
adapted adapt的过去分词
added   add的过去分词
addressed   address的过去分词
adhered adhere的过去分词
adjoined    adjoin的过去分词
adjusted    adjust的过去分词
administered    administer的过去分词
administrated   administrate的过去分词
admired admire的过去分词
admitted    admit的过去分词
adopted adopt的过去分词
adored  adore的过去分词
advanced    advance的过去分词
advantaged  advantage的过去分词
adventured  adventure的过去分词
advertised  advertise的过去分词
advised advise的过去分词
affirmed    affirm的过去分词
afflicted   afflict的过去分词
afforded    afford的过去分词
aged    age的过去分词
aggravated  aggravate的过去分词
agitated    agitate的过去分词
agreed  agree的过去分词
aided   aid的过去分词
aimed   aim的过去分词
aired   air的过去分词
airbrushed  airbrush的过去分词
airmailed   airmail的过去分词
alarmed alarm的过去分词
alerted alert的过去分词
aliened alien的过去分词
alienated   alienate的过去分词
aligned align的过去分词
alleged allege的过去分词
alleviated  alleviate的过去分词
allocated   allocate的过去分词
allotted    allot的过去分词
allowed allow的过去分词
allowanced  allowance的过去分词
allied  ally的过去分词
altered alter的过去分词
amassed amass的过去分词
amazed  amaze的过去分词
ambitioned  ambition的过去分词
amended amend的过去分词
amounted    amount的过去分词
amplified   amplify的过去分词
amputated   amputate的过去分词
amused  amuse的过去分词
analyzed    analyze的过去分词
anchored    anchor的过去分词
anesthetized    anesthetize的过去分词
angeled angel的过去分词
angered anger的过去分词
anguished   anguish的过去分词
annihilated annihilate的过去分词
annotated   annotate的过去分词
answered    answer的过去分词
anticipated anticipate的过去分词
aped    ape的过去分词
apologized  apologize的过去分词
appalled    appal的过去分词
appealed    appeal的过去分词
appeared    appear的过去分词
appended    append的过去分词
appendixed  appendix的过去分词
applauded   applaud的过去分词
applied apply的过去分词
appointed   appoint的过去分词
apportioned apportion的过去分词
appreciated appreciate的过去分词
apprenticed apprentice的过去分词
approached  approach的过去分词
appropriated    appropriate的过去分词
approved    approve的过去分词
approximated    approximate的过去分词
argued  argue的过去分词
arisen  arise的过去分词
aroused arouse的过去分词
arranged    arrange的过去分词
arrayed array的过去分词
arrested    arrest的过去分词
arrived arrive的过去分词
arrowed arrow的过去分词
articled    article的过去分词
ascended    ascend的过去分词
ascertained ascertain的过去分词
ascribed    ascribe的过去分词
asked   ask的过去分词
aspired aspire的过去分词
assassinated    assassinate的过去分词
assaulted   assault的过去分词
assembled   assemble的过去分词
asserted    assert的过去分词
assessed    assess的过去分词
assigned    assign的过去分词
assimilated assimilate的过去分词
assisted    assist的过去分词
assumed assume的过去分词
assured assure的过去分词
asterisked  asterisk的过去分词
astonished  astonish的过去分词
astounded   astound的过去分词
attached    attach的过去分词
attacked    attack的过去分词
attained    attain的过去分词
attempted   attempt的过去分词
attended    attend的过去分词
attracted   attract的过去分词
auctioned   auction的过去分词
audited audit的过去分词
auditioned  audition的过去分词
authorized  authorize的过去分词
autoed  auto的过去分词
availed avail的过去分词
avalanched  avalanche的过去分词
averaged    average的过去分词
averted avert的过去分词
avoided avoid的过去分词
awoke   awake的过去分词
awarded award的过去分词
awed    awe的过去分词
axed    ax的过去分词
axed    axe的过去分词
babbled babble的过去分词
babied  baby的过去分词
backed  back的过去分词
lit backlight的过去分词
backspaced  backspace的过去分词
backtracked backtrack的过去分词
badged  badge的过去分词
baffled baffle的过去分词
bagged  bag的过去分词
baited  bait的过去分词
baked   bake的过去分词
balanced    balance的过去分词
ballooned   balloon的过去分词
balloted    ballot的过去分词
bandaged    bandage的过去分词
banished    banish的过去分词
bankrupted  bankrupt的过去分词
bannered    banner的过去分词
banqueted   banquet的过去分词
barred  bar的过去分词
barbecued   barbecue的过去分词
barbered    barber的过去分词
bared   bare的过去分词
bargained   bargain的过去分词
barreled    barrel的过去分词
barricaded  barricade的过去分词
bartered    barter的过去分词
bathed  bath的过去分词
bathed  bathe的过去分词
battled battle的过去分词
been    be的过去分词
beached beach的过去分词
beaconed    beacon的过去分词
beaded  bead的过去分词
beamed  beam的过去分词
beaned  bean的过去分词
borne   bear的过去分词
bearded beard的过去分词
beat    beat的过去分词
become  become的过去分词
bedded  bed的过去分词
beefed  beef的过去分词
beeped  beep的过去分词
befitted    befit的过去分词
begged  beg的过去分词
beggared    beggar的过去分词
begun   begin的过去分词
behaved behave的过去分词
believed    believe的过去分词
belled  bell的过去分词
bellied belly的过去分词
belonged    belong的过去分词
belted  belt的过去分词
benched bench的过去分词
bent    bend的过去分词
benefited   benefit的过去分词
berried berry的过去分词
berthed berth的过去分词
beset   beset的过去分词
bested  best的过去分词
bet bet的过去分词
betrayed    betray的过去分词
bettered    better的过去分词
bewildered  bewilder的过去分词
biased  bias的过去分词
bicycled    bicycle的过去分词
bidden  bid的过去分词
biked   bike的过去分词
binned  bin的过去分词
bound   bind的过去分词
bitten  bite的过去分词
blacked black的过去分词
blackmailed blackmail的过去分词
blamed  blame的过去分词
blanked blank的过去分词
blanketed   blanket的过去分词
blasted blast的过去分词
bleached    bleach的过去分词
bled    bleed的过去分词
blended blend的过去分词
blessed bless的过去分词
blinded blind的过去分词
blinked blink的过去分词
blocked block的过去分词
blooded blood的过去分词
bloodied    bloody的过去分词
blossomed   blossom的过去分词
blotted blot的过去分词
blown   blow的过去分词
blued   blue的过去分词
blueprinted blueprint的过去分词
blundered   blunder的过去分词
blunted blunt的过去分词
blurred blur的过去分词
blushed blush的过去分词
boarded board的过去分词
boasted boast的过去分词
boated  boat的过去分词
bodied  body的过去分词
bolted  bolt的过去分词
bombed  bomb的过去分词
bombarded   bombard的过去分词
boned   bone的过去分词
booked  book的过去分词
boosted boost的过去分词
bordered    border的过去分词
borrowed    borrow的过去分词
bosomed bosom的过去分词
bothered    bother的过去分词
bottled bottle的过去分词
bottomed    bottom的过去分词
bounced bounce的过去分词
boweled bowel的过去分词
boycotted   boycott的过去分词
braced  brace的过去分词
bracketed   bracket的过去分词
brained brain的过去分词
branched    branch的过去分词
branded brand的过去分词
brandied    brandy的过去分词
braved  brave的过去分词
breached    breach的过去分词
breaded bread的过去分词
broken  break的过去分词
breakfasted breakfast的过去分词
breasted    breast的过去分词
breathed    breathe的过去分词
bred    breed的过去分词
breezed breeze的过去分词
brewed  brew的过去分词
bribed  bribe的过去分词
bricked brick的过去分词
briefed brief的过去分词
brightened  brighten的过去分词
brimmed brim的过去分词
brought bring的过去分词
brisked brisk的过去分词
broadcast   broadcast的过去分词
brokered    broker的过去分词
bronzed bronze的过去分词
brooded brood的过去分词
broomed broom的过去分词
browned brown的过去分词
browsed browse的过去分词
bruised bruise的过去分词
brushed brush的过去分词
bubbled bubble的过去分词
bucketed    bucket的过去分词
buckled buckle的过去分词
budded  bud的过去分词
budgeted    budget的过去分词
buffaloed   buffalo的过去分词
bugged  bug的过去分词
built   build的过去分词
bulbed  bulb的过去分词
bulged  bulge的过去分词
bulked  bulk的过去分词
bulletined  bulletin的过去分词
bumped  bump的过去分词
bunched bunch的过去分词
bundled bundle的过去分词
burgeoned   burgeon的过去分词
burglared   burglar的过去分词
burned  burn的过去分词
burrowed    burrow的过去分词
burst   burst的过去分词
buried  bury的过去分词
bused   bus的过去分词
bust    bust的过去分词
busied  busy的过去分词
butchered   butcher的过去分词
buttered    butter的过去分词
buttoned    button的过去分词
bought  buy的过去分词
buzzed  buzz的过去分词
cabbed  cab的过去分词
cabined cabin的过去分词
cabled  cable的过去分词
cached  cache的过去分词
caddied caddy的过去分词
caged   cage的过去分词
caked   cake的过去分词
calculated  calculate的过去分词
calendared  calendar的过去分词
called  call的过去分词
calmed  calm的过去分词
campaigned  campaign的过去分词
campused    campus的过去分词
canalled    canal的过去分词
canceled    cancel的过去分词
candled candle的过去分词
candied candy的过去分词
caned   cane的过去分词
cannoned    cannon的过去分词
canoed  canoe的过去分词
canvased    canvas的过去分词
capped  cap的过去分词
capsuled    capsule的过去分词
captained   captain的过去分词
captioned   caption的过去分词
captured    capture的过去分词
cared   care的过去分词
careered    career的过去分词
caressed    caress的过去分词
carpentered carpenter的过去分词
carpeted    carpet的过去分词
carried carry的过去分词
carted  cart的过去分词
cartoned    carton的过去分词
cartooned   cartoon的过去分词
carved  carve的过去分词
cascaded    cascade的过去分词
cased   case的过去分词
cashed  cash的过去分词
cast    cast的过去分词
castled castle的过去分词
cataloged   catalog的过去分词
catalogued  catalogue的过去分词
caught  catch的过去分词
catered cater的过去分词
caused  cause的过去分词
cautioned   caution的过去分词
caved   cave的过去分词
ceased  cease的过去分词
celebrated  celebrate的过去分词
cellared    cellar的过去分词
cemented    cement的过去分词
censored    censor的过去分词
censused    census的过去分词
centered    center的过去分词
centred centre的过去分词
certified   certify的过去分词
chained chain的过去分词
chaired chair的过去分词
chalked chalk的过去分词
challenged  challenge的过去分词
chambered   chamber的过去分词
championed  champion的过去分词
chanced chance的过去分词
changed change的过去分词
channeled   channel的过去分词
chanted chant的过去分词
chaptered   chapter的过去分词
charactered character的过去分词
characterized   characterize的过去分词
charged charge的过去分词
charmed charm的过去分词
charted chart的过去分词
chartered   charter的过去分词
chatted chat的过去分词
cheated cheat的过去分词
checked check的过去分词
cheeked cheek的过去分词
cheered cheer的过去分词
cherished   cherish的过去分词
chewed  chew的过去分词
chilled chill的过去分词
chinned chin的过去分词
chipped chip的过去分词
chiseled    chisel的过去分词
chloroformed    chloroform的过去分词
choired choir的过去分词
choked  choke的过去分词
chosen  choose的过去分词
chorused    chorus的过去分词
churched    church的过去分词
ciphered    cipher的过去分词
circled circle的过去分词
circuited   circuit的过去分词
circulated  circulate的过去分词
cited   cite的过去分词
civilized   civilize的过去分词
claimed claim的过去分词
clarified   clarify的过去分词
clashed clash的过去分词
clasped clasp的过去分词
classed class的过去分词
classified  classify的过去分词
clawed  claw的过去分词
cleaned clean的过去分词
cleared clear的过去分词
clerked clerk的过去分词
clicked click的过去分词
climaxed    climax的过去分词
climbed climb的过去分词
clung   cling的过去分词
cloaked cloak的过去分词
clocked clock的过去分词
closeted    closet的过去分词
clotted clot的过去分词
clothed clothe的过去分词
clouded cloud的过去分词
clubbed club的过去分词
clued   clue的过去分词
clumped clump的过去分词
clustered   cluster的过去分词
coached coach的过去分词
coaled  coal的过去分词
coalesced   coalesce的过去分词
coasted coast的过去分词
coated  coat的过去分词
coaxed  coax的过去分词
cocked  cock的过去分词
cocooned    cocoon的过去分词
coded   code的过去分词
coerced coerce的过去分词
coexisted   coexist的过去分词
coiled  coil的过去分词
coined  coin的过去分词
coincided   coincide的过去分词
collaborated    collaborate的过去分词
collapsed   collapse的过去分词
collared    collar的过去分词
collided    collide的过去分词
colored color的过去分词
coloured    colour的过去分词
combed  comb的过去分词
combated    combat的过去分词
come    come的过去分词
comforted   comfort的过去分词
commanded   command的过去分词
commemorated    commemorate的过去分词
commenced   commence的过去分词
commended   commend的过去分词
commented   comment的过去分词
commissioned    commission的过去分词
committed   commit的过去分词
communicated    communicate的过去分词
commuted    commute的过去分词
companioned companion的过去分词
compared    compare的过去分词
compartmented   compartment的过去分词
compassed   compass的过去分词
compelled   compel的过去分词
compensated compensate的过去分词
competed    compete的过去分词
compiled    compile的过去分词
complained  complain的过去分词
completed   complete的过去分词
complexioned    complexion的过去分词
complicated complicate的过去分词
complimented    compliment的过去分词
complied    comply的过去分词
composed    compose的过去分词
comprehended    comprehend的过去分词
comprised   comprise的过去分词
compromised compromise的过去分词
computed    compute的过去分词
concatenated    concatenate的过去分词
concealed   conceal的过去分词
conceded    concede的过去分词
conceived   conceive的过去分词
concentrated    concentrate的过去分词
concerned   concern的过去分词
concerted   concert的过去分词
concluded   conclude的过去分词
concocted   concoct的过去分词
concreted   concrete的过去分词
condemned   condemn的过去分词
condensed   condense的过去分词
conditioned condition的过去分词
conducted   conduct的过去分词
confessed   confess的过去分词
confirmed   confirm的过去分词
conformed   conform的过去分词
confronted  confront的过去分词
confused    confuse的过去分词
conglomerated   conglomerate的过去分词
congratulated   congratulate的过去分词
connected   connect的过去分词
conquered   conquer的过去分词
consented   consent的过去分词
considered  consider的过去分词
consigned   consign的过去分词
consisted   consist的过去分词
consolidated    consolidate的过去分词
constituted constitute的过去分词
constrained constrain的过去分词
constricted constrict的过去分词
consulted   consult的过去分词
consumed    consume的过去分词
contacted   contact的过去分词
contained   contain的过去分词
contaminated    contaminate的过去分词
contemplated    contemplate的过去分词
contended   contend的过去分词
continued   continue的过去分词
contoured   contour的过去分词
contracted  contract的过去分词
contradicted    contradict的过去分词
contributed contribute的过去分词
contrived   contrive的过去分词
controlled  control的过去分词
convened    convene的过去分词
converged   converge的过去分词
conveyed    convey的过去分词
convinced   convince的过去分词
cooked  cook的过去分词
cooled  cool的过去分词
cooperated  cooperate的过去分词
copied  copy的过去分词
copyrighted copyright的过去分词
corded  cord的过去分词
cored   core的过去分词
corked  cork的过去分词
cornered    corner的过去分词
corrected   correct的过去分词
correlated  correlate的过去分词
corresponded    correspond的过去分词
corroded    corrode的过去分词
corrupted   corrupt的过去分词
cost    cost的过去分词
costumed    costume的过去分词
cottoned    cotton的过去分词
couched couch的过去分词
coughed cough的过去分词
counseled   counsel的过去分词
counteracted    counteract的过去分词
counterfeited   counterfeit的过去分词
coupled couple的过去分词
coursed course的过去分词
courted court的过去分词
covered cover的过去分词
crabbed crab的过去分词
cracked crack的过去分词
cradled cradle的过去分词
crafted craft的过去分词
craned  crane的过去分词
cranked crank的过去分词
crashed crash的过去分词
cratered    crater的过去分词
crazed  craze的过去分词
creamed cream的过去分词
creased crease的过去分词
created create的过去分词
credited    credit的过去分词
crept   creep的过去分词
crimed  crime的过去分词
crippled    cripple的过去分词
crisped crisp的过去分词
criticized  criticize的过去分词
cropped crop的过去分词
crossed cross的过去分词
crosshatched    crosshatch的过去分词
crouched    crouch的过去分词
crowded crowd的过去分词
crowned crown的过去分词
cruised cruise的过去分词
crumbed crumb的过去分词
crumbled    crumble的过去分词
crumpled    crumple的过去分词
crushed crush的过去分词
crusted crust的过去分词
cried   cry的过去分词
cubed   cube的过去分词
cuckooed    cuckoo的过去分词
cued    cue的过去分词
culminated  culminate的过去分词
cultivated  cultivate的过去分词
cupped  cup的过去分词
curbed  curb的过去分词
curled  curl的过去分词
cursed  curse的过去分词
curtailed   curtail的过去分词
curved  curve的过去分词
cushioned   cushion的过去分词
customized  customize的过去分词
cut cut的过去分词
cycled  cycle的过去分词
damaged damage的过去分词
damned  damn的过去分词
damped  damp的过去分词
danced  dance的过去分词
dared   dare的过去分词
darted  dart的过去分词
dashed  dash的过去分词
dawned  dawn的过去分词
dazzled dazzle的过去分词
deactivated deactivate的过去分词
deadlocked  deadlock的过去分词
deafened    deafen的过去分词
dealt   deal的过去分词
debated debate的过去分词
debited debit的过去分词
debugged    debug的过去分词
decayed decay的过去分词
deceived    deceive的过去分词
decelerated decelerate的过去分词
decided decide的过去分词
deciphered  decipher的过去分词
decked  deck的过去分词
declared    declare的过去分词
declined    decline的过去分词
decoded decode的过去分词
decollated  decollate的过去分词
decomposed  decompose的过去分词
decorated   decorate的过去分词
decreed decree的过去分词
decrypted   decrypt的过去分词
dedicated   dedicate的过去分词
deduced deduce的过去分词
deducted    deduct的过去分词
deeded  deed的过去分词
deemed  deem的过去分词
deepened    deepen的过去分词
defaulted   default的过去分词
defeated    defeat的过去分词
defected    defect的过去分词
defended    defend的过去分词
defensed    defense的过去分词
defined define的过去分词
deflated    deflate的过去分词
deflected   deflect的过去分词
deformed    deform的过去分词
defrauded   defraud的过去分词
defied  defy的过去分词
degaussed   degauss的过去分词
degraded    degrade的过去分词
delayed delay的过去分词
deleted delete的过去分词
deliberated deliberate的过去分词
delighted   delight的过去分词
delimited   delimit的过去分词
delivered   deliver的过去分词
deluded delude的过去分词
deluged deluge的过去分词
demanded    demand的过去分词
demodulated demodulate的过去分词
demolished  demolish的过去分词
demonstrated    demonstrate的过去分词
demounted   demount的过去分词
denoted denote的过去分词
denounced   denounce的过去分词
denied  deny的过去分词
deoxygenated    deoxygenate的过去分词
departed    depart的过去分词
depended    depend的过去分词
depicted    depict的过去分词
depleted    deplete的过去分词
deplored    deplore的过去分词
deployed    deploy的过去分词
deposited   deposit的过去分词
depressed   depress的过去分词
deprived    deprive的过去分词
derailed    derail的过去分词
derived derive的过去分词
descended   descend的过去分词
described   describe的过去分词
descried    descry的过去分词
deserved    deserve的过去分词
designed    design的过去分词
designated  designate的过去分词
desired desire的过去分词
despaired   despair的过去分词
despatched  despatch的过去分词
despised    despise的过去分词
destined    destine的过去分词
destroyed   destroy的过去分词
detached    detach的过去分词
